ID Number,Name,Host ID Number,Host Name,Neighbourhood,Latitude,Longitude,Room Type,Price,Number of Days Available per Year
4602191,2 Bd/Bth Apt in Prime Location Gorgeous Water View,20079643,Alex @ Bcohousing,East Cambridge,42.36452,-71.06928,Entire home/apt,338,175
4623114,South End Studio Perfect for Work Travel #46,22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,191,349
4680929,"Grace Hopper room, King bed in a sunny corner",2063272,"Sam, Jesse, And Kaia",Agassiz,42.38476,-71.11224,Private room,82,238
4736800,Harvard & MIT- Sweet Retreat in Coolest Cambridge!,10732627,Suz,Mid-Cambridge,42.3706,-71.10504,Entire home/apt,155,102
4753390,Live Large in Transformable Studio,21631889,Ling Yi,The Port,42.36721,-71.0987,Entire home/apt,198,89
4759313,Private Apartment. Dog friendly. Parking,24302173,Laurie,Strawberry Hill,42.38019,-71.15465,Entire home/apt,232,2
4813475,Nice Quiet 2 Bedroom Apartment,1458862,Gregory,Wellington-Harrington,42.37395,-71.08938,Entire home/apt,168,0
4824130,Cambridge Modern Living,1800647,Saba,Strawberry Hill,42.37734,-71.1486,Shared room,76,0
4841421,"Huge classy 3BR Apt w/parking, sleeps 7",8618392,Bertha,Cambridgeport,42.35679,-71.10917,Entire home/apt,250,15
4894617,"Large, cozy 1BD in awesome location",25187338,Anshul,Cambridgeport,42.35961,-71.10742,Private room,80,0
4902165,10 min train/bus to Boston  and tourist venues,25233554,Angela (Hada),East Cambridge,42.38315,-71.0862,Private room,71,288
4909590,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",25279966,Vj,Cambridgeport,42.34838,-71.13163,Entire home/apt,108,110
4924035,Holistic Living Center (Rear),7757356,Alan,Strawberry Hill,42.37431,-71.15339,Private room,70,114
4932029,Garden-level one-bedroom apartment,25407755,Nora,North Cambridge,42.39805,-71.13249,Entire home/apt,235,13
4954584,Elegant contemporary 2Br,21631889,Ling Yi,The Port,42.36715,-71.09655,Entire home/apt,243,191
4956321,Charming Third Floor Apartment,25547444,Susan,Agassiz,42.38563,-71.11684,Entire home/apt,185,279
4958294,HOLIDAY IN HARVARD SQUARE. EASY COMMUTE TO BOSTON,87398,Ari,Neighborhood Nine,42.37931,-71.12179,Entire home/apt,229,39
4977885,Urban Oasis in Porter Square,7110440,Jack,North Cambridge,42.3907,-71.1152,Entire home/apt,195,0
5016234,"Bright, Beautiful 2 Bed 2 Bath near Kendall/MIT",7388427,Upasana,Wellington-Harrington,42.37198,-71.09177,Entire home/apt,118,39
5047340,Beautiful & Spacious 4 BDR / 3 BA w/ FREE Parking,10250028,Michelle,West Cambridge,42.35779,-71.13347,Entire home/apt,800,0
5088560,Stunning SouthEnd/BackBay Penthouse,21609039,Susan,Area 2/MIT,42.34041,-71.08384,Entire home/apt,500,304
5203538,Beautiful Townhouse Boston's South End,26917979,Jim,Area 2/MIT,42.34024,-71.07483,Entire home/apt,900,279
5320198,3 mo. min. Harvard Sq Room- Pvt. Ent/bth,7704595,Holly,West Cambridge,42.37406,-71.12648,Private room,35,84
5328641,"Convenient to T, Quiet, WIFI. 4 week minimum req",11108210,Tony,North Cambridge,42.42095,-71.13642,Entire home/apt,68,92
5365197,Cozy Bedroom nr Harvard/MIT/Kendall,2861941,Bronwyn,Wellington-Harrington,42.3748,-71.10023,Private room,100,284
5581575,Private Entrance * King Beds! * Kid Friendly,28766987,Kathy,Area 2/MIT,42.34628,-71.08064,Entire home/apt,350,120
5661246,Private Studio Apartment in a Central Location,12211716,Mark,Cambridgeport,42.3471,-71.13005,Entire home/apt,125,329
5666988,Sunny 3BD House near Harvard Square,19742431,Sarah,West Cambridge,42.37456,-71.1334,Entire home/apt,440,186
5680028,Colonial home near Harvard Square in Cambridge,24498919,Gail,West Cambridge,42.38016,-71.1443,Entire home/apt,195,0
5690424,"Beacon Hill House, Huge Roof Deck & Encore Casino",28090138,Gloria,Area 2/MIT,42.35668,-71.07185,Entire home/apt,310,102
5705842,Lux Corner 2Br near MIT/Kendall,21631889,Ling Yi,The Port,42.36705,-71.0966,Entire home/apt,268,201
5709298,Central Boston Beacon Hill 2brm,2006852,Jay,East Cambridge,42.35984,-71.06914,Entire home/apt,314,326
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,209,319
5718921,"Charming South End Brownstone, 2BR with patio",22348222,Maverick,Area 2/MIT,42.34455,-71.07628,Entire home/apt,516,336
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,Maverick,Area 2/MIT,42.34447,-71.07644,Entire home/apt,191,342
5769127,"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",22348222,Maverick,Area 2/MIT,42.34447,-71.07644,Entire home/apt,204,298
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,East Cambridge,42.36726,-71.05424,Entire home/apt,300,89
5791244,Sunny Huron Village Apt. w/ Terrace,30045286,James,West Cambridge,42.38308,-71.13517,Entire home/apt,193,98
5811422,Studio-type space near Central Square,12576232,Thomas,The Port,42.37067,-71.09913,Entire home/apt,89,296
5857136,Lovely apt easy walk to Harvard Sq,1260886,Mimi And Brian,Neighborhood Nine,42.3849,-71.1304,Entire home/apt,300,148
5870922,The Nantucket Room near Harvard Square,26956083,Todd,Riverside,42.3605,-71.12633,Private room,64,119
5903001,Boston Back Bay/Copley Square,30658962,Marlo,Area 2/MIT,42.35147,-71.07835,Entire home/apt,357,151
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,Jenny,Area 2/MIT,42.35009,-71.07023,Entire home/apt,568,111
5967421,The Meditation Room near Harvard Square,26956083,Todd,Riverside,42.3605,-71.12633,Private room,59,189
6013381,Modern Spacious 1BR | Kitchen + Work Desk | by GLS,30283594,Global Luxury Suites,East Cambridge,42.363747,-71.083374,Entire home/apt,329,3
6089865,"N2 Little Italy, Historic, Freedom Trail,TD Garden",3637081,Sarah,East Cambridge,42.36545,-71.05623,Entire home/apt,205,176
6101153,Convn 2bed Davis/Porter/Tufts direct on bike path!,31658323,Tim,North Cambridge,42.39154,-71.10603,Entire home/apt,207,121
6106691,Luxury Harvard/MIT Victorian,8824696,Steve,West Cambridge,42.38085,-71.13546,Entire home/apt,379,319
6119918,"RENOVATED, Pvt entrance, CDC cleaning, Whole Foods",546854,Sanjay,West Cambridge,42.34689,-71.13679,Entire home/apt,145,119
6179374,Harvard Boston University MIT,30489899,Home On Blaine,West Cambridge,42.35483,-71.13694,Private room,45,270
6185544,Sunny 3 bed/2 bath-5 min to T- Harvard/MIT/Boston,21745230,Jurek,North Cambridge,42.3965,-71.1367,Entire home/apt,202,259
6185571,Room w/private bath+fridge+microwave-fast wifi,21745230,Jurek,North Cambridge,42.39671,-71.13664,Private room,90,307
6359245,Suite: near Cambridge/Boston,9519077,Deb,North Cambridge,42.41252,-71.15373,Private room,185,79
6363476,Unique Philadelphia Style Apartment Behind Harvard,33155440,Kimberly,Agassiz,42.38411,-71.11523,Entire home/apt,389,82
6374780,"Big 2 bedroom, steps to Davis Sq",25354687,David,North Cambridge,42.39525,-71.12717,Entire home/apt,171,165
6385215,2BRM  with Parking - near Harvard & Porter Sq,22200553,Andrew,Neighborhood Nine,42.38266,-71.12925,Entire home/apt,130,327
6397721,"Lux Kendall Square 1 Bedroom w/gym, WiFi",9419684,Churchill,East Cambridge,42.363617,-71.08202,Entire home/apt,399,281
6426364,Great city views top floor one bed #7,9653086,Glenn,Area 2/MIT,42.34144,-71.0763,Entire home/apt,150,277
6434394,2BR Walk to Harvard/MIT/Red Line T,24415419,David,The Port,42.36932,-71.09821,Entire home/apt,299,65
6449061,Peter • Best of Boston,33659611,Peter,East Cambridge,42.38505,-71.08264,Private room,126,291
6473781,Single family house / Cambridgeport,33820072,Mary,Cambridgeport,42.35983,-71.10667,Entire home/apt,800,13
6540673,Convenient location near Boston,16969496,Kenny,Area 2/MIT,42.34635,-71.10792,Private room,109,4
6599485,Cambridge  Harvard Comfortable Room,6438360,John,Neighborhood Nine,42.38461,-71.135,Private room,75,93
6660580,Warm and welcoming,34862036,Purnima,Mid-Cambridge,42.37441,-71.10277,Private room,125,328
6662157,Sunny+Spacious +AC/walk to T Davis/Porter/Harvard,30719211,Zazy & Georges,North Cambridge,42.39277,-71.13114,Entire home/apt,412,314
6690491,"Belmont, Massachusetts",35018289,Joanne,Strawberry Hill,42.38378,-71.15949,Private room,95,0
6692868,Beautiful Private Lg Space/ Clean Comfy,33917688,Alessandro And Sarita,Agassiz,42.38843,-71.10143,Entire home/apt,145,314
6702823,Guest room @ Harvard/MIT Central Sq,25012699,Amanda,Mid-Cambridge,42.36858,-71.1057,Private room,128,0
6705119,"Coolidge Corner,steps to C line,Longwood Medical",31340713,Kama,Cambridgeport,42.34332,-71.11931,Entire home/apt,125,241
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,Area 2/MIT,42.34991,-71.06164,Entire home/apt,229,279
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,225,332
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,225,332
6758482,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,Maverick,Area 2/MIT,42.34447,-71.07644,Entire home/apt,187,337
6759004,Stylish & Comfortable Newbury St Studio; #10,22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,222,306
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,215,344
6762011,"Heart of South End, Convenient, Comfy Studio #22",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,229,340
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,Maverick,Area 2/MIT,42.34447,-71.07644,Entire home/apt,286,337
6765405,Historic New England Experience,35408517,Kyle,North Cambridge,42.41511,-71.12567,Private room,77,332
6778576,Historic New England 2nd Bedroom,35408517,Kyle,North Cambridge,42.41713,-71.12412,Private room,65,329
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,229,343
6823017,"Allston, Close to Harvard Business School + BU A",19548932,Yi,Cambridgeport,42.35803,-71.12952,Private room,68,246
6843795,A Fenway Getaway,23249169,Helen,Area 2/MIT,42.34512,-71.09479,Entire home/apt,190,280
6847242,Smack dab between Harvard+Porter 2,35879509,Connie,Neighborhood Nine,42.38469,-71.12199,Private room,110,111
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,287,350
6851460,"Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,215,342
6861804,"Sunny 1-BR Apt in Somerville, MA (Long-term Stay)",13260815,Allison,North Cambridge,42.39456,-71.11198,Entire home/apt,191,186
6869273,Historic New England 3rd Floor Bdrm,35408517,Kyle,North Cambridge,42.41682,-71.12577,Private room,68,324
6879036,Stylish Studio on Newbury St; #3,22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,188,322
6882615,"City Living with a View, Newbury St; #4",22348222,Maverick,Area 2/MIT,42.34979,-71.08263,Entire home/apt,285,290
6908525,"Stylish Studio on Newbury St, THIS IS BOSTON!; #12",22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,222,291
6947733,Smack dab between Harvard + Porter!,35879509,Connie,Neighborhood Nine,42.38321,-71.12094,Private room,110,80
6949378,Spacious 2BR | Kitchen |Work Desk | Kendall Square,30283594,Global Luxury Suites,East Cambridge,42.363747,-71.083374,Entire home/apt,469,365
6992468,Victorian house near Harvard Sq + parking for 2,32447473,Kristen,North Cambridge,42.3905,-71.11545,Entire home/apt,502,57
7005588,Nr Harvard MIT Bright&Spacious @ Primeloc! LongT,7918311,Dina,Agassiz,42.38201,-71.09972,Entire home/apt,275,146
7007117,Room near Alewife Red Line T stop.,21745230,Jurek,North Cambridge,42.39479,-71.13499,Private room,97,306
7031423,Cambridge Cottage - Garden Room,34875728,Thadd,Wellington-Harrington,42.37498,-71.09765,Private room,130,60
7053454,Basement apartment in Charlestown,36992931,Ryan,East Cambridge,42.38239,-71.06393,Private room,200,365
7094503,"Steps away from Harvard, Inman Sq",34862036,Purnima,Mid-Cambridge,42.37283,-71.10458,Private room,96,117
7310887,Spacious and Sunny Brookline Apartment,38302832,Jacklyn,West Cambridge,42.34532,-71.13829,Entire home/apt,422,214
7332266,"Sunny private room,Longwood, 10min walk to Fenway",31340713,Kama,Area 2/MIT,42.34479,-71.10754,Private room,84,214
7342489,"Beautiful 2Bedroom in the South End, Garden Unit",22348222,Maverick,Area 2/MIT,42.34447,-71.07644,Entire home/apt,95,202
7364509,Lovely bright studio; walk to Harvard,20088422,Dan,Agassiz,42.38189,-71.10924,Entire home/apt,124,266
7369764,Cambridge Cottage - Library Room,34875728,Thadd,Wellington-Harrington,42.37502,-71.09648,Private room,117,53
7401198,Convenient & Cozy in Cambridgeport,90117,Poppy,Cambridgeport,42.35647,-71.10564,Private room,113,22
7415807,Cambridge Single Family -- Families and Pets!,4792976,Laurie,North Cambridge,42.3959,-71.13225,Entire home/apt,729,0
7474044,Stylish & Comfortable Newbury St Studio; #5,22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,191,323
7474855,Stylish & Comfortable Newbury St Studio; #11,22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,222,322
7475052,"Comfortable Studio in Back Bay, on Newbury St; #7",22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,222,322
7475215,Comfortable & Stylish Studio on Newbury St; #2,22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,285,322
7475379,Stylish & Comfortable Newbury St Studio; #6,22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,285,311
7475573,Charming Studio on Boston's iconic Newbury St; #8,22348222,Maverick,Area 2/MIT,42.34982,-71.08264,Entire home/apt,293,302
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,229,343
7490808,Cozy Room 10min from MIT/Harvard,26994991,Coni,East Cambridge,42.37136,-71.08008,Private room,65,0
7499960,SAFE CENTRAL CITY LOCATION! WalkToWork/Everywhere!,9529655,Suzanne,Area 2/MIT,42.35105,-71.09488,Entire home/apt,235,362
7508244,PrivateRoom 10min MIT/Harvard !!!,26994991,Coni,East Cambridge,42.37191,-71.08014,Private room,65,0
7511737,Spacious South End Studio w/Boston View #7,22348222,Maverick,Area 2/MIT,42.34447,-71.07644,Entire home/apt,196,337
7513605,"Stylish Downtown Studio in the SouthEnd, C.Ave# 2",22348222,Maverick,Area 2/MIT,42.34447,-71.07644,Entire home/apt,225,324
7513906,Charming & Stylish Studio on Beacon Hill; #6,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,219,343
7514024,"Downtown Beacon Hill Convenient, Comfy Studio #14",22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,221,329
7514336,Charming & Stylish Studio on Beacon Hill; #11,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,193,335
7527149,Stunning Beacon Hill Boston Townhouse Apartment,10502779,Peter,Area 2/MIT,42.35623,-71.07023,Entire home/apt,736,170
7531700,Charming & Stylish Studio on Beacon Hill; #3,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,231,341
7575052,Sunny and Quiet top floor #8,9653086,Glenn,Area 2/MIT,42.34128,-71.07607,Entire home/apt,135,127
7635616,Charming & Stylish Studio on Beacon Hill; #9,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,219,328
7694365,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,286,339
7694559,"Heart of South End, Convenient, Comfy Studio #32",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,225,336
7713815,Charming & Stylish Studio on Beacon Hill; #2,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,226,330
7728499,Charming & Stylish Studio on Beacon Hill; #8,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,289,336
7729257,Big sunny artist's 1BR near Harvard,3402394,Case,Mid-Cambridge,42.3751,-71.1059,Entire home/apt,150,174
7774831,Charming house in Cambridge C33W,12576232,Thomas,The Port,42.36898,-71.09753,Private room,60,356
7832890,Comfy Beacon Hill Studio Great for Work Travel; #7,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,289,306
7834972,Historic New England 4th Bedroom,35408517,Kyle,North Cambridge,42.41548,-71.12396,Private room,68,174
7837202,Charming & Stylish Studio on Beacon Hill;#15,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,219,333
7843046,"Your Own Private Bedroom, Bathroom & Living Room",3917069,Karl,North Cambridge,42.39436,-71.12963,Private room,149,2
7854872,Charming & Stylish Studio on Beacon Hill; #12,22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,195,338
7872594,Charming 1 bed loft-Walk to Harvard,40531643,Dawn,Mid-Cambridge,42.37346,-71.10526,Entire home/apt,129,127
7881324,Bright Loft-Walk to Harvard,40531643,Dawn,Mid-Cambridge,42.37464,-71.10695,Entire home/apt,129,54
7883909,Walk to Harvard- modern studio,40531643,Dawn,Mid-Cambridge,42.37544,-71.10703,Entire home/apt,155,244
7886699,New Modern Studio-Walk to Harvard,40531643,Dawn,Mid-Cambridge,42.37526,-71.1066,Entire home/apt,110,159
7911936,"Downtown Beacon Hill, Convenient, Comfy Studio; #1",22348222,Maverick,East Cambridge,42.36017,-71.06346,Entire home/apt,219,341
7916575,"Centrally located Studio in Boston ,#35",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,229,321
8053796,Detached Harvard Square Cottage on the Charles!,10825995,Mike,Riverside,42.36401,-71.11553,Entire home/apt,200,287
8059830,2Br Harvard/Fresh Pond Lux Apt,21631889,Ling Yi,West Cambridge,42.38645,-71.14064,Entire home/apt,207,181
8064641,Spacious+ Clean 1BR | Work Desk | Kendall Square,30283594,Global Luxury Suites,East Cambridge,42.363747,-71.083374,Entire home/apt,329,3
8071667,2BD apt near MIT/Harvard in Awesome Neighborhood,31378966,Tom,Wellington-Harrington,42.37819,-71.09164,Entire home/apt,219,85
8082512,"Stylish Downtown Studio in the Boston, C.Ave# 34",22348222,Maverick,Area 2/MIT,42.34441,-71.07633,Entire home/apt,229,338
8100480,Mid-Cambridge Apt in Great location,16907229,Gina,Mid-Cambridge,42.36875,-71.10541,Entire home/apt,109,129
8105817,"Tranquil Home Close to MIT, Harvard & Restaurants",29815175,Namita,Strawberry Hill,42.37307,-71.17543,Private room,73,129
8112652,Boston University Harvard MIT,30489899,Home On Blaine,West Cambridge,42.3547,-71.13722,Private room,45,274
